 Developer-36761 |   0.0214196879008444
 Developer-21370 |     20227.0802335705
 Developer-59430 |      1834.4625345889
 Developer-58863 |     1203.05692322893
 Developer-27223 |     3085.79869257101
 Developer-40015 |     1.30093566400191
 Developer-31252 |     2223.65546947051
 Developer-43007 |      766.07426612495
 Developer-56414 |     10024.9086632563
 Developer-28077 |     313.825014806703
 Developer-60940 |     94.6358359630712
 Developer-12049 |     3296.86861815552
 Developer-40448 |      315.90282265682
 Developer-13362 |     86.7333145240816
 Developer-41950 |     2081.42503579784
 Developer-8533  |     6152.45128111728
 Developer-12244 |     1209.04770130235
 Developer-36349 |     6465.16003298922
 Developer-67171 |     487.884543837103
 Developer-41836 |     8987.61366728923
 Developer-50289 |     391.058140039697
 Developer-31517 |     2005.93525202386
 Developer-19491 |      13743.989763212
 Developer-11160 |     14.6698263532038
 Developer-17116 |     3561.94936210579
 Developer-11257 |
 Developer-36495 |       72.43018892165
 Developer-39688 |     380.998503272075
 Developer-26904 |      10704.440114311
 Developer-10710 |     7831.05194922168
 Developer-5161  |     14364.2184602135
 Developer-10876 |     76895.7014000314
 Developer-62480 |     253.602665836864
 Developer-35950 |   0.0151488274213469
 Developer-14619 |     5231.98589239687
 Developer-5028  |     157220.655995862
 Developer-36049 |     3.40714619580711
 Developer-36021 |     34.0479120591162
 Developer-35540 |     572.239192232593
 Developer-62081 |     400.574756541758
 Developer-38223 |     112.561376379412
 Developer-61019 |     12.3411408078232
 Developer-16106 |     74.2225354143635
 Developer-16278 |     2742.96944864079
 Developer-45787 |     3829.03728849845
 Developer-20943 |     1913.82539755665
 Developer-13756 |     548.219051739143
 Developer-49552 |     211.610151239168
 Developer-40176 |       2473.641305661
 Developer-36818 |     5.54276345672401
 Developer-12648 |     155.811616567103
 Developer-38115 |     12.5732300115952
 Developer-40558 |      9637.6623326473
 Developer-38388 |     4238.46328816621
 Developer-35485 |      42.872742613297
 Developer-32510 |     293.258879260869
 Developer-9223  |     1208.26014382998
 Developer-32498 |     5462.33392699022
 Developer-32465 |     6976.76186894896
 Developer-24046 |     195.240296638131
 Developer-10939 |     157.733285274848
 Developer-31754 |       8039.691716594
 Developer-15480 |     13457.4030301935
 Developer-54121 |     4312.23267210429
 Developer-50648 |     7234.65170308106
 Developer-52736 |     20.3650528572608
 Developer-40253 |      238.72143746083
 Developer-30739 |    0.029918549270073
 Developer-16001 |       344.4987891273
 Developer-35159 |      2911.1526195899
 Developer-13419 |     15.5760040110216
 Developer-49070 |     1215.73575207352
 Developer-22911 |     2427.40508096715
 Developer-36392 |   0.0137235318125886
 Developer-31870 |     12139.1494502236
 Developer-35871 |     7.69016920724355
 Developer-65568 |     2.97981884930919
 Developer-7249  |     7263.11013510768
 Developer-20969 |     3207.47150430328
 Developer-31449 |     3765.00978788234
 Developer-36115 |     8.85530607554555
 Developer-16034 |     2430.47466464393
 Developer-52995 |     13.1744735222234
 Developer-34965 |     1352.68135369634
 Developer-13205 |     324.274619012742
 Developer-47593 |     20.0372577586964
 Developer-65342 |      3.4830420907965
 Developer-18392 |     2753.57144699914
 Developer-18873 |     268.278735676939
 Developer-4831  |     6551.01950179261
 Developer-40091 |     34475.4560911091
 Developer-35312 |      1591.3406502825
 Developer-65977 |      332.30065790034
 Developer-38889 |     10114.5393447838
 Developer-41094 |     468.456314470879
 Developer-28716 |      675.18128306687
 Developer-32564 |     77.8619834785344
 Developer-11138 |     455.656106193574
 Developer-47793 |     75.1405679833999
 Developer-12936 |     94.8550588558863
 Developer-46944 |     6592.34823089788
 Developer-70183 |     169.939242134457
 Developer-66918 |     133.504794221004
 Developer-37389 |    0.102221079290383
 Developer-63399 |     1.75473872094787
 Developer-21793 |     738.871983148267
 Developer-12124 |     9449.84460876892
 Developer-11337 |     768.175240170682
 Developer-55553 |     194.068833140465
 Developer-9408  |     7975.01819284872
 Developer-50609 |     206.930642628634
 Developer-55365 |     4.89205989596814
 Developer-13665 |     1558.32254244429
 Developer-13667 |     805.948586670765
 Developer-44397 |  0.00115110651377288
 Developer-33177 |      5354.8591141757
 Developer-26267 |      5899.3499999721
 Developer-11200 |     10.8931077206507
 Developer-36081 |     21.2020440420455
 Developer-47591 |     2.78202957647756
 Developer-68064 |
 Developer-45724 |      2819.6605229791
 Developer-25774 |    0.870023826936731
 Developer-14486 |     2274.99527962851
 Developer-34983 |     118.950052960944
 Developer-62344 |     894.607309636054
 Developer-68007 |     23.5051830861963
 Developer-12517 |
 Developer-26070 |      18011.161571927
 Developer-20253 |     22968.6652786968
 Developer-12074 |      494.43189939596
 Developer-5170  |     859.461720381655
 Developer-10781 |     61.6266916028428
 Developer-24363 |    0.831860790557758
 Developer-15977 |     1846.83707929269
 Developer-13206 |     73.2018174785796
 Developer-62121 |     36.2597266152892
 Developer-33554 |     404.704068337656
 Developer-63139 |      799.87826604043
 Developer-49152 |     3.01372168150654
 Developer-37142 |     63986.7159727606
 Developer-33137 |     1553.71324851923
 Developer-57340 |     532.484944907103
 Developer-19704 |      22.707759062844
